gene_id,log2FoldChange,pvalue
MRPS33,-0.569490928,4.41696E-09
MRPS34,0.099245793,0.081541131
MRPS35,0.093436979,0.020975807
MRPS36,0.192470931,0.056545872
MRPS5,0.152336704,0.000864437
MRPS6,-0.193820064,0.018260129
MRPS7,0.044712888,0.415339612
MRPS9,-0.178632208,0.02191166
MRRF,-0.739782922,1.63104E-73
MRS2,-0.149227603,0.017905423
MRTFA,0.040828873,0.45118534
MRTFB,-0.164111647,0.001292763
MRTO4,-0.371993711,5.09114E-11
MS4A15,0.881873978,0.828893793
MS4A18,0.881873978,0.828893793
MS4A4E,-1.041679374,0.798503768
MSANTD1,1.700416897,5.86202E-05
MSANTD2,-0.295256229,3.55287E-08
MSANTD3,0.220081615,0.003071583
MSANTD4,0.040865733,0.37702875
MSANTD5,0.881873978,0.828893793
MSC,0.656888703,0.542637159
MSGN1,-1.041679374,0.798503768
MSH2,0.116939871,0.000930978
MSH3,-0.226961817,0.000411825
MSH4,-0.457948197,0.211777094
MSH5,-0.513299887,4.56373E-16
MSH6,-0.082173389,0.004661089
MSI1,-1.354728904,0.427877785
MSI2,-0.379237221,3.1744E-28
MSL1,0.126344949,0.000921025
MSL2,0.126032688,0.006938717
MSL3,0.096348559,0.019056084
MSLN,-0.058040719,0.100906718
MSMB,-1.973545346,0.416969447
MSMO1,0.93127385,3.6152E-157
MSN,0.206333117,1.14984E-09
MSRA,0.134530364,0.820433939
MSRB1,0.46489487,4.70664E-07
MSRB2,-0.801768728,1.43871E-13
MSRB3,-0.416831869,2.37145E-07
MSS51,-0.50112708,0.044430848
MST1,0.057331187,0.664564044
MST1R,-0.36076541,2.23369E-09
MSTN,1.307682211,0.402967227
MSTO1,0.078077564,0.638118226
MSX1,0.601810665,0.002662209
MSX2,-0.682279461,0.062549622
MT1E,-0.221240152,0.001098274
MT1F,0.176261137,0.351048302
MT1G,-1.041679374,0.798503768
MT1X,0.102640811,0.117703706
MT2A,-0.076553051,0.099601466
MT3,1.752449806,0.632632845
MTA1,-0.154943354,1.08915E-05
MTA2,0.054632237,0.25776629
MTA3,0.093549898,0.085571527
MTAP,-0.269770988,1.05977E-13
MTARC1,-0.557927683,1.47909E-58
MTARC2,-0.162260827,0.038047634
MTBP,0.083248258,0.400568587
MTCH1,0.384254608,2.71808E-26
MTCH2,0.046763682,0.237714691
MTCL1,-0.054465927,0.177715731
MTCP1,-0.539222032,0.002912304
MTDH,-0.340990962,1.64799E-25
MTERF1,-0.143853758,0.227940226
MTERF2,-0.306141415,4.69474E-05
MTERF3,-0.317314603,0.001479047
MTERF4,-0.037017197,0.621915786
MTF1,0.351319052,3.56191E-09
MTF2,0.134667962,0.012081037
MTFMT,-0.376210846,6.62212E-05
MTFP1,0.184628043,0.013573194
MTFR1,0.277603455,2.70828E-09
MTFR1L,0.186928328,0.012477847
MTFR2,0.178549532,0.060312602
MTG1,-0.543634953,4.63588E-14
MTG2,-0.085129093,0.110760342
MTHFD1,0.059130705,0.057121773
MTHFD1L,-0.259622959,7.89853E-14
MTHFD2,-0.136720508,0.000100508
MTHFD2L,-0.07066997,0.371824858
MTHFR,0.39866857,5.86847E-10
MTHFS,-0.082718978,0.912322617
MTHFSD,-0.191606621,0.02547674
MTIF2,-0.155232826,0.000220028
MTIF3,-0.097071855,0.258639882
MTLN,0.210254812,0.072634193
MTM1,0.040731793,0.716500191
MTMR1,3.3575E-05,0.999548394
MTMR10,-0.219435378,0.036917625
MTMR11,0.392694522,1.8486E-06
MTMR12,-0.195807956,0.000172187
MTMR14,0.361440214,1.10276E-06
MTMR2,0.116324497,0.001810619
MTMR3,0.133182402,0.006660639
MTMR4,0.472511596,5.16031E-30
MTMR6,-0.034991224,0.623606009
MTMR7,-0.241273829,0.393745986
MTMR8,-0.079896533,0.982511594
MTMR9,-0.018313934,0.857694635
MTNR1A,-2.522873189,0.371327923
MTNR1B,-2.988246167,0.017320182
MTO1,0.289465334,6.86287E-11
MTOR,0.332544633,8.07002E-27
MTPAP,-0.404184948,5.98397E-11
MTPN,-0.066763218,0.110645845
MTR,-0.061455622,0.10879294
MTRES1,-0.314759758,0.001939471
MTREX,-0.022727277,0.568191105
MTRF1,-0.208666104,0.009428224
MTRF1L,-0.028374426,0.705696127
MTRFR,0.250017338,0.000376102
MTRR,-0.35129421,1.47764E-13
MTSS1,-0.414106507,0.037733805
MTSS2,0.132736885,0.003894331
MTTP,-0.83317342,0.53701241
MTURN,0.103316615,0.091721765
MTUS1,-0.022227655,0.550944452
MTUS2,-0.198572524,0.380204073
MTX1,0.452855842,1.35774E-09
MTX2,0.006861832,0.92878191
MTX3,-0.13591552,0.015471228
MUC1,0.237188885,0.001121336
MUC12,0.881873978,0.828893793
MUC13,1.768746776,0.06464745
MUC16,1.205691538,0.0151908
MUC17,0.881873978,0.828893793
MUC2,0.881873978,0.828893793
MUC20,0.900276581,0.540627368
MUC22,-1.951000153,0.582220408
MUC3A,-0.769496322,0.704716879
MUC4,-0.049252095,0.915027842
MUC5AC,-0.733267193,0.545905444
MUC5B,0.723195756,0.15001249
MUC6,-0.024154318,0.949657487
MUC7,-1.5634559,0.548776778
MUC8,-1.892672664,0.30369343
MUCL3,-1.480296277,0.349610958
MUL1,0.065378339,0.466972421
MUS81,-0.227726839,0.007857154
MUSK,-0.69920738,0.7737628
MUSTN1,-0.704591913,0.463784983
MUTYH,-0.282868015,0.004497407
MVB12A,0.190346542,0.004953982
MVB12B,-0.627874875,0.034776292
MVD,0.768713003,1.07356E-42
MVK,0.494147997,1.65031E-13
MVP,0.558697264,1.26113E-24
MX1,-0.946088566,0.016498344
MX2,-2.106896584,0.171851116
MXD1,1.025966267,1.26238E-48
MXD3,0.432962739,2.51741E-07
MXD4,-0.141561432,0.007271149
MXI1,0.315523125,9.95728E-12
MXRA7,-0.216032249,1.12647E-06
MXRA8,-1.084466677,7.1394E-19
MYADM,0.280563567,5.65904E-10
MYADML2,-2.669151137,0.041810791
MYB,0.296554845,0.008874234
MYBBP1A,-0.05900382,0.066863098
MYBL1,0.246260604,0.000528121
MYBL2,0.242144061,9.68072E-10
MYBPC1,-1.561019481,0.52666696
MYBPC2,-0.269430292,0.81581669
MYBPC3,0.063461051,0.94625645
MYBPH,0.339480137,0.857279787
MYBPHL,-1.023733737,0.000455364
MYC,-0.278358421,7.9381E-24
MYCBP,0.08324136,0.241657953
MYCBP2,-0.105267248,7.47575E-05
MYCBPAP,-0.972150137,0.189176858
MYCL,-0.405951649,0.000904021
MYCN,-1.0173694,0.74132363
MYD88,0.105803214,0.38153275
MYDGF,0.49120377,2.43788E-29
MYEOV,0.648961615,0.704846179
MYG1,-0.070639568,0.201431905
MYH10,0.128140924,3.95235E-06
MYH11,0.125226698,0.371520524
MYH13,0.881873978,0.828893793
MYH14,-1.041679374,0.798503768
MYH15,0.388119976,0.803296573
MYH3,-1.212103978,0.000902458
MYH4,-1.041679374,0.798503768
MYH6,0.881873978,0.828893793
MYH7B,-0.012645368,0.967414017
MYH9,-0.113282922,0.0011349
MYL12A,-0.693099648,4.51402E-44
MYL12B,0.077952209,0.016284544
MYL2,-0.079896768,0.982747126
MYL3,-2.522873189,0.371327923
MYL4,-1.041679374,0.798503768
MYL5,-0.881989147,3.19503E-05
MYL6,-0.015819561,0.730201943
MYL6B,0.394715579,3.48389E-09
MYL7,-0.955951174,0.743619343
MYL9,0.205952426,0.027336673
MYLIP,-0.023843259,0.772366688
MYLK,-0.124547257,0.213779085
MYLK2,0.335076019,0.696566201
MYLK3,-0.54594733,1.66461E-08
MYLK4,-1.1166977,0.000656749
MYLPF,0.567839733,0.385291955
MYMK,-0.097497292,0.961660791
MYMX,0.702061493,0.640766488
MYNN,0.098680079,0.131739061
MYO10,0.187099653,6.45272E-08
MYO15A,0.272967321,0.520607174
MYO15B,0.215459185,0.210440683
MYO16,-0.65971345,2.29462E-05
MYO18A,0.17147433,1.47514E-06
MYO18B,-0.103028525,0.833353057
MYO19,0.005152095,0.866329348
MYO1A,-0.407383363,0.641351378
MYO1B,0.099159931,0.032039535
MYO1C,0.025432223,0.442409448
MYO1D,-0.060047579,0.525817909
MYO1E,-0.163867894,5.45981E-08
MYO1F,0.164180228,0.607680388
MYO1G,-2.215220213,0.00010393
MYO1H,0.342368919,0.308513027
MYO3B,0.881873978,0.828893793
MYO5A,-0.095632059,0.181951111
MYO5B,-0.110015868,0.036381727
MYO5C,-0.535496537,7.76517E-27
MYO6,0.199453192,9.28355E-05
MYO7A,-0.30234081,0.161309446
MYO7B,-0.594003907,1.90656E-05
MYO9A,-0.439208649,7.89222E-20
MYO9B,0.158206522,0.000238011
MYOC,0.881873978,0.828893793
MYOCD,-0.115906068,0.967617828
MYOF,-0.014425864,0.629956077
MYOG,0.881873978,0.828893793
MYOM1,-0.31364619,0.221358394
MYOM3,-0.867251284,0.113923022
MYORG,0.283012402,0.002863887
MYOT,-0.502112697,0.002014559
MYOZ1,-1.847193381,0.001210374
MYOZ2,-0.079896554,0.982532967
MYOZ3,-1.144072893,0.453476815
MYPN,-0.345972725,2.69223E-25
MYPOP,0.05771948,0.720756004
MYRF,0.558201549,3.52118E-06
MYRFL,-0.753253624,0.575233308
MYRIP,-1.210110912,0.327388695
MYSM1,-0.175606166,0.003291777
MYT1,0.623752952,0.739538598
MYT1L,-1.098095621,4.24891E-09
MYZAP,0.249901778,0.697192331
MZB1,0.805381382,0.214663139
MZF1,-0.077026389,0.283625368
MZT1,-0.154478456,0.004337776
MZT2A,0.007973187,0.921033667
MZT2B,0.053700178,0.334831349
N4BP1,-0.101545613,0.072825189
N4BP2,-0.236063677,0.000302584
N4BP2L1,0.06796241,0.905970779
N4BP2L2,-0.069960554,0.10006129
N4BP3,0.081109619,0.141008826
N6AMT1,-0.301895964,0.006347666
NAA10,0.004330803,0.937377428
NAA11,-2.522873189,0.371327923
NAA15,0.034128387,0.295212798
NAA16,-0.407848481,2.30189E-10
NAA20,0.046643164,0.438392306
NAA25,-0.122926507,0.004657629
NAA30,-0.160166609,0.024085234
NAA35,-0.274404748,7.27311E-10
NAA38,0.224919339,3.74138E-05
NAA40,-0.142002825,0.02726372
NAA50,-0.09817674,0.002181218
NAA60,-0.029143895,0.686448513
NAA80,0.45015419,1.56476E-06
NAAA,0.301827894,1.79376E-05
NAALAD2,-0.617491997,0.000733194
NAALADL1,0.60061371,0.208576618
NAALADL2,-0.701218239,0.08559886
NAB1,-0.064084642,0.110034543
NAB2,0.113142241,0.208864831
NABP1,-0.288685924,0.00125762
NABP2,0.175851345,0.006260399
NACA,-0.108635171,0.00037071
NACA2,4.376313819,0.014316345
NACAD,0.423659139,0.451126354
NACC1,0.2966802,2.67925E-11
NACC2,-0.406616369,1.19092E-08
NADK,-0.379835956,2.62868E-11
NADK2,-0.027512499,0.458345164
NADSYN1,-0.178109827,0.00090157
NAE1,-0.335141768,2.05424E-09
NAF1,-0.229223101,3.781E-06
NAGA,0.091895721,0.112622301
NAGK,-0.148188835,0.076798407
NAGLU,-0.710122794,1.12599E-40
NAGPA,0.268794036,0.002104568
NAGS,-0.071825497,0.764245853
NAIF1,0.143056639,0.217091764
NAIP,-0.540529686,0.136220833
NALCN,-0.058369785,0.556182332
NALF1,-0.863589496,0.038817219
NAMPT,0.236664216,3.19006E-06
NANOG,0.881873978,0.828893793
NANOGP8,0.881873978,0.828893793
NANOS1,-0.213957083,0.05965141
NANOS3,-0.826840184,0.375662001
NANP,-0.153539844,0.024461681
NANS,0.220648384,0.000323477
NAP1L1,-0.09945848,0.000336297
NAP1L4,-0.062388962,0.041968047
NAP1L5,-0.191248199,0.235700111
NAPA,0.181849436,0.003846674
NAPB,0.036546498,0.667324887
NAPEPLD,-0.544639341,3.43781E-07
NAPG,0.066787386,0.266986734
NAPRT,-0.109700576,0.063488821
NARF,0.395026336,4.20019E-16
NARS1,0.023723904,0.535572426
NARS2,-0.315291452,6.21008E-07
NASP,-0.150124693,5.5298E-05
NAT1,-0.055140448,0.8623926
NAT10,-0.105450718,0.014644617
NAT14,0.251667486,0.002196118
NAT16,2.074606511,0.016192324
NAT8,1.856752235,0.443447301
NAT8L,-0.061060903,0.413940731
NAT9,-0.197394379,0.00912134
NATD1,-0.772333042,2.86955E-13
NAV1,-0.148757661,0.000104149
NAV2,-0.651234193,8.01264E-80
NAV3,0.324208305,0.574071826
NAXD,0.052768389,0.366528647
NAXE,-0.005012017,0.926653718
NBAS,0.121734508,6.90078E-05
NBDY,0.137742766,0.009109536
NBEA,-1.343348962,9.79671E-31
NBEAL1,0.053018331,0.242569498
NBEAL2,0.034591759,0.374196363
NBL1,0.060736461,0.844835395
NBN,0.217303748,0.000109275
NBPF1,-0.206967624,7.20038E-05
NBPF10,-0.062983867,0.73330474
NBPF11,-0.149944373,0.069218061
NBPF12,-0.344084879,0.000258716
NBPF14,-0.208410545,0.003378556
NBPF15,-0.242989354,1.03396E-08
NBPF19,-0.213037894,0.001474929
NBPF20,-0.033473665,0.665217077
NBPF26,-0.195226337,0.025048068
NBPF3,-0.080408701,0.466176121
NBPF8,-0.039715204,0.340352702
NBPF9,-0.193564355,2.34131E-05
NBR1,0.147055641,2.24995E-06
NCALD,-1.140832483,0.532807057
NCAM1,-0.144143382,0.956785411
NCAN,-0.416911054,0.795300872
NCAPD2,-0.110149281,0.00065432
NCAPD3,0.192372721,1.15352E-09
NCAPG,-0.017583305,0.703131684
NCAPG2,0.040208438,0.173638198
NCAPH,0.097535969,0.038054909
NCAPH2,0.195866272,0.001116896
NCBP1,-0.240916834,6.96141E-12
NCBP2,-0.053563119,0.162384802
NCBP2AS2,0.013521029,0.874273212
NCBP2L,-3.939252404,0.050086015
NCBP3,-0.015327735,0.705410741
NCCRP1,-0.156188351,0.026262915
NCDN,0.287984852,7.67249E-05
NCEH1,-0.047986528,0.403548221
NCF1,0.881873978,0.828893793
NCF2,0.30244973,0.18417814
NCK1,0.029116914,0.546356982
NCK2,0.026910968,0.961903237
NCKAP1,0.004175784,0.896301695
NCKAP1L,-1.395209158,0.484029348
NCKAP5,1.282832006,0.436733229
NCKAP5L,-0.426097984,1.67482E-17
NCKIPSD,0.431667513,3.13382E-14
NCL,-0.410655377,5.9693E-59
NCLN,-0.17581183,0.000975701
NCMAP,-1.041679374,0.798503768
NCOA1,-0.115245132,0.08187976
NCOA2,-0.055478044,0.360834848
NCOA3,0.151794814,1.35697E-05
NCOA4,-0.254876909,9.14771E-11
NCOA5,-0.687574113,1.96207E-17
NCOA6,-0.090179728,0.025208735
NCOA7,0.238916611,1.67704E-12
NCOR1,-0.074478191,0.01477615
NCOR2,-0.215859207,8.99254E-11
NCR3,-0.079896746,0.982725173
NCR3LG1,-0.410248286,3.99422E-20
NCS1,-0.254638194,3.31855E-11
NCSTN,0.130499372,0.001433453
ND1,0.334591477,7.97269E-35
ND2,0.152094119,2.09109E-05
ND3,-0.022537668,0.433546492
ND4,0.537887514,5.99696E-62
ND4L,0.681830439,5.4544E-121
ND5,0.511984953,2.92206E-81
ND6,0.287178209,5.42312E-31
NDC1,0.081471731,0.021461031
NDC80,0.269959095,1.8572E-07
NDE1,-0.049602957,0.351420713
NDEL1,0.082805041,0.03703344
NDFIP1,-0.19638241,7.79305E-07
NDFIP2,0.032172803,0.51995194
NDNF,-1.388578066,0.498374843
NDOR1,-0.075442173,0.348258731
NDRG1,1.472409864,8.82738E-46
NDRG2,0.562635064,8.26059E-09
NDRG3,0.174596697,0.000120316
NDRG4,-0.516350823,2.42032E-05
NDST1,-0.248907193,1.11948E-05
NDST2,0.14251342,0.08273578
NDST3,-0.079896277,0.98224308
NDST4,1.081146421,0.264998062
NDUFA1,0.169047403,0.000114203
NDUFA10,0.005205156,0.921705579
NDUFA11,0.005207561,0.939880937
NDUFA12,0.251249581,0.000243372
NDUFA13,0.27342143,2.44053E-07
NDUFA2,-0.011059254,0.935358005
NDUFA3,0.219279737,0.000192041
NDUFA4,0.088187878,0.025153875
NDUFA4L2,-0.464370009,0.214032718
NDUFA5,-0.068748799,0.190923849
NDUFA6,0.239465211,1.88207E-05
NDUFA7,0.278405065,9.82915E-05
NDUFA8,0.124594308,0.025940918
NDUFA9,0.123728176,0.005569402
NDUFAB1,0.09326533,0.079550572
NDUFAF1,-0.022648494,0.864692906
NDUFAF2,-0.159042749,0.048337013
NDUFAF3,0.086163158,0.195408634
NDUFAF4,-0.295475866,0.009833237
NDUFAF5,-0.133249211,0.144568815
NDUFAF6,-0.103861847,0.229150355
NDUFAF7,0.017877635,0.768896267
NDUFAF8,-0.330523752,0.009049446
NDUFB1,-0.027391669,0.593515547
NDUFB10,0.122983676,0.012332721
NDUFB11,0.115121362,0.009577549
NDUFB2,-0.022975638,0.677736675
NDUFB3,-0.151850711,0.084110534
NDUFB4,0.014558147,0.792054577
NDUFB5,-0.047077214,0.374428205
NDUFB6,-0.040763407,0.678364752
NDUFB7,0.080224372,0.321529361
NDUFB8,0.139077907,0.010991448
NDUFB9,0.00676339,0.905779919
NDUFC1,-0.025356409,0.770308527
NDUFC2,-0.093255618,0.142628674
NDUFS1,0.09152838,0.007530931
NDUFS2,0.033615991,0.39224255
NDUFS3,0.191964712,0.002096205
NDUFS4,0.074449413,0.330100291
NDUFS5,0.179176784,6.22973E-05
NDUFS6,0.15576838,0.003290417
NDUFS7,0.254770504,2.02167E-05
NDUFS8,0.346614932,1.34484E-10
NDUFV1,0.040027757,0.357571557
NDUFV2,-0.486497806,3.22971E-24
NDUFV3,-0.435036174,3.08519E-15
NEB,-0.179732029,0.06111855
NEBL,-0.19859231,0.474494245
NECAB1,-2.91847541,0.327621161
NECAB2,0.791050478,0.079872758
NECAB3,-0.031623257,0.675778204
NECAP1,0.143429776,0.030178249
NECAP2,0.311570277,2.01316E-06
NECTIN1,0.36734805,8.45918E-06
NECTIN2,0.398929841,1.10291E-06
NECTIN3,-0.015330374,0.87304061
NECTIN4,-2.548598816,0.219480097
NEDD1,0.23919316,0.003127433
NEDD4,-5.1658E-05,0.999220456
NEDD4L,0.07833733,0.19575525
NEDD8,0.289567369,8.61399E-10
NEDD9,0.174881304,0.002694505
NEFH,-0.713511677,7.80146E-15
NEGR1,-0.928797676,4.57088E-08
NEIL1,-0.312654863,0.01166687
NEIL2,0.149085491,0.236449935
NEIL3,0.603370194,1.5973E-10
NEK1,-0.267638326,0.001321769
NEK10,0.271355679,0.187518711
NEK11,-0.100233861,0.497222353
NEK2,0.061482064,0.170060337
NEK3,-0.369991962,0.003354943
NEK4,-0.122156662,0.041893568
NEK5,-0.418259641,0.007625296
NEK6,0.117332368,0.022087134
NEK7,-0.074133074,0.133006272
NEK8,-0.583709734,3.16497E-07
NEK9,-0.503969772,6.56805E-38
NELFA,0.036279043,0.646392345
NELFB,0.256029018,1.55728E-05
NELFCD,0.306460929,1.72208E-11
NELFE,0.212176756,3.13126E-06
NELL2,-1.041679374,0.798503768
NEMF,-0.130025973,0.019217972
NEMP1,0.265616452,1.03606E-07
NEMP2,-0.212296263,0.005786388
NENF,0.217895271,0.000399456
NEO1,0.727503482,0.007546785
NEPRO,-0.312818211,1.54519E-13
NES,0.239435574,3.49171E-07
NET1,-0.086704874,0.078892026
NETO2,-0.191855166,0.00156608
NEU1,0.61022831,5.79227E-13
NEU2,0.881873978,0.828893793
NEU3,-0.211903277,3.12245E-05
NEU4,1.338098238,0.386820514
NEURL1,-0.105149662,0.173507256
NEURL1B,-0.180276022,0.000923047
NEURL4,0.19813498,1.87256E-05
NEUROD2,0.050445814,0.949325125
NEUROG2,0.259483781,0.405941459
NEXN,-0.219274348,0.017835302
NF1,-0.166195372,1.35443E-08
NF2,0.231485324,1.91216E-07
NFAM1,1.257923564,0.197373261
NFASC,-0.221074229,0.656831535
NFAT5,-0.213823649,3.4625E-10
NFATC1,-0.21784997,0.223339161
NFATC2,-2.176261396,1.66075E-74
NFATC2IP,0.173275577,0.001827538
NFATC3,0.0083366,0.873123475
NFATC4,0.131335389,0.330338897
NFE2,1.265279755,6.53371E-25
NFE2L1,0.382642382,1.24263E-29
NFE2L2,0.23338774,3.86185E-09
NFE2L3,0.05733888,0.513049967
NFIA,-0.367948861,2.97322E-24
NFIB,-0.273960867,1.13246E-13
NFIC,-0.060836578,0.047287962
NFIL3,0.357778639,4.90588E-10
NFIX,-0.24193632,0.000233938
NFKB1,0.23516272,8.18897E-07
NFKB2,0.526902474,6.47404E-30
NFKBIA,0.538426474,1.03906E-26
NFKBIB,0.183779442,0.168493209
NFKBID,0.526840992,0.001655662
NFKBIE,0.780893439,2.09013E-10
NFKBIL1,-0.331981185,0.000388329
NFKBIZ,0.374787187,5.78368E-05
NFRKB,-0.134936261,0.024706035
NFS1,0.014747519,0.736651532
NFU1,-0.172206899,0.030800705
NFX1,0.188218157,1.04329E-06
NFXL1,-0.077483382,0.152924363
NFYA,0.086300766,0.120614352
NFYB,-0.478841021,6.742E-15
NFYC,-0.281647077,0.000517877
NGDN,-0.050702022,0.387039063
NGEF,0.393523702,9.02432E-06
NGFR,-0.917007726,0.225851633
NGLY1,-0.234825647,7.55874E-05
NGRN,-0.005005378,0.90371578
NHEJ1,0.102111111,0.192379796
NHLH1,-1.892304649,0.017727578
NHLRC2,-0.181216866,1.83412E-05
NHLRC3,0.013229433,0.837018773
NHLRC4,-0.447240911,0.393990767
NHP2,0.266858408,2.88732E-05
NHS,-0.499466603,2.08805E-35
NHSL1,-0.088902297,0.35475123
NHSL2,-0.20208315,0.020877707
NIBAN1,0.041856899,0.511171531
NIBAN2,0.287764397,8.99222E-12
NIBAN3,-0.342832324,0.533009284
NICN1,-0.150939221,0.22702351
NID1,-1.645823934,0.364618936
NID2,0.436742105,0.282949728
NIF3L1,0.046095431,0.450469131
NIFK,-0.230207494,0.002608827
NIM1K,-0.062087195,0.966994159
NIN,-0.007649727,0.880099171
NINJ1,0.211517059,0.000833188
NINJ2,-0.593873535,2.36304E-07
NINL,-3.510672668,0.00028904
NIP7,-0.366460817,2.05181E-11
NIPA1,0.367053846,5.94422E-09
NIPA2,-0.068020349,0.3034236
NIPAL1,-0.332600204,0.07445572
NIPAL2,-1.662280695,3.79258E-27
NIPAL3,-0.047410744,0.294809615
NIPBL,-0.124934639,7.76485E-07
NIPSNAP1,0.282547878,5.16584E-14
NIPSNAP2,-0.190837046,1.4452E-05
NIPSNAP3A,0.2465618,0.005523387
NIPSNAP3B,-0.425138441,0.07462819
NISCH,0.109615931,0.025069292
NIT1,0.155038804,0.024183147
NIT2,-0.08113988,0.086435958
NKAIN1,-0.15445154,0.791951091
NKAIN2,-1.524733568,0.268560489
NKAIN3,-2.947250979,0.275349263
NKAIN4,-1.94715413,0.58341654
NKAP,0.140494258,0.028936638
NKAPD1,-0.579486356,1.67619E-30
NKAPL,-0.079896277,0.98224308
NKD1,-0.280692564,0.266934453
NKD2,-1.31863455,0.057981989
NKG7,-0.925540254,0.323307083
NKIRAS1,-0.076820683,0.450342816
NKIRAS2,0.04658976,0.503890337
NKPD1,-0.407312124,0.241207975
NKRF,-0.474074251,9.33201E-17
NKTR,-0.337224572,0.000187321
NKX2-1,0.68808019,0.057037433
NKX2-4,-1.041679374,0.798503768
NKX2-5,0.012982136,0.922860275
NKX2-6,-1.041679374,0.798503768
NKX2-8,-0.68478686,0.222697582
NKX3-1,-0.062969541,0.684828709
NKX3-2,-0.338487266,0.411800104
NKX6-2,-1.143514526,0.245132797
NLE1,-0.212174909,0.000289126
NLGN1,1.771184327,0.626943904
NLGN2,0.180425003,7.40748E-06
NLGN3,-0.301192216,0.420773751
NLK,0.270711658,0.000108791
NLN,0.051868793,0.157017218
NLRC3,-0.061124297,0.77872863
NLRC4,-0.465922896,0.070912441
NLRC5,-0.051305155,0.364616861
NLRP1,0.276254164,1.73286E-05
NLRP10,-1.041679374,0.798503768
NLRP2B,3.154065115,0.252682494
NLRP3,0.881873978,0.828893793
NLRP4,2.831885627,0.342309374
NLRP5,0.881873978,0.828893793
NLRP6,-0.259256678,0.697391475
NLRP7,-1.041679374,0.798503768
NLRP9,1.170261603,0.509738903
NLRX1,-0.676917767,7.07741E-18
NMB,-0.645015299,0.375044327
NMBR,0.488055978,0.830994411
NMD3,-0.875006754,5.1306E-107
NME1,-0.039813463,0.41935642
NME2,-0.911075617,0.02903285
NME3,0.260702582,0.00380765
NME4,0.230876401,7.52219E-08
NME5,-1.041679374,0.798503768
NME6,-0.521019031,5.33048E-12
NME7,0.04883695,0.567499073
NME9,-0.099783502,0.419962412
NMI,-0.028603383,0.853010029
NMNAT1,-0.983913989,4.55431E-13
NMNAT2,-2.160958323,2.4773E-07
NMNAT3,-1.07674567,0.137762863
NMRAL1,-0.216280801,0.001107072
NMRK1,-1.008251303,2.32117E-10
NMRK2,4.193853815,0.006722122
NMT1,0.354737814,6.34115E-25
NMT2,0.246959607,0.018166827
NMU,0.522021364,0.6314192
NMUR1,2.37508432,0.2797439
NNAT,-0.616894424,0.000576323
NNMT,0.311085708,7.92038E-17
NNT,-0.050064086,0.085105422
NOA1,-0.51409579,1.4275E-19
NOB1,-0.21883124,3.80151E-06
NOBOX,-1.041679374,0.798503768
NOC2L,0.137665075,0.000680021
NOC3L,-0.094652528,0.105154815
NOC4L,0.198436934,0.019663375
NOCT,0.330242783,1.63415E-06
NOD1,-0.50654831,4.5363E-14
NOD2,4.62338807,0.001393861
NODAL,-1.454842216,4.39582E-05
NOG,0.613742034,0.005371457
NOL10,-0.213004695,1.33736E-05
NOL11,-0.093614307,0.078402179
NOL12,0.116937535,0.230293504
NOL3,0.181109454,0.023778957
NOL4,-1.041679374,0.798503768
NOL4L,-0.311308166,2.60455E-07
NOL6,0.080287029,0.040872349
NOL7,-0.026919487,0.607114221
NOL8,-0.451752149,3.09714E-24
NOL9,-0.167651579,0.001064836
NOLC1,-0.039778749,0.172376289
NOM1,0.018606964,0.61836696
NOMO1,0.152823588,2.1594E-05
NOMO2,0.560967667,3.0711E-24
NOMO3,2.089835932,0.001018932
NONO,-0.578460746,1.31987E-86
NOP10,0.351837299,8.061E-07
NOP14,-0.51919324,2.03045E-33
NOP16,-0.2680248,5.13814E-06
NOP2,-0.133064815,0.001495576
NOP53,-0.080522478,0.041794742
NOP56,-0.604199906,8.16278E-68
NOP58,-0.494645095,7.53036E-20
NOP9,0.005369993,0.912388971
NOPCHAP1,-0.147627114,0.001767176
NOS1AP,0.315791252,0.001049976
NOS3,-0.045189659,0.825109508
NOSIP,0.254199518,0.00042155
NOSTRIN,0.296664155,0.052364005
NOTCH1,0.099637483,0.069682336
NOTCH2,-0.125063683,0.000105683
NOTCH2NLA,-0.062986023,0.595899398
NOTCH2NLB,-0.151659418,0.087892581
NOTCH2NLC,-0.091267036,0.584243246
NOTCH2NLR,0.938629684,0.434489246
NOTCH3,-2.127766949,0.016097784
NOTCH4,0.519813666,0.070846982
NOTO,0.644416343,0.688858102
NOTUM,-0.23095125,0.037627657
NOVA2,0.881873978,0.828893793
NOX1,1.356784781,0.023562235
NOX4,-1.94715413,0.58341654
NOX5,0.851118706,0.305282604
NOXA1,-0.84987347,0.003633636
NOXO1,-1.11863946,0.16121208
NOXRED1,-0.078869725,0.760509958
NPAS1,0.192548605,0.580323192
NPAS2,0.588399104,3.12445E-08
NPAS3,-0.805701635,0.385025506
NPAS4,-1.951000153,0.582220408
NPAT,0.03562138,0.345237749
NPBWR1,-1.041679374,0.798503768
NPBWR2,0.881873978,0.828893793
NPC1,-0.097891552,0.000852179
NPC1L1,0.739517431,0.633599014
NPC2,0.237966636,1.28329E-06
NPDC1,-0.097106274,0.148073022
NPEPL1,-0.455590639,2.17456E-13
