t_test,log2_fold_changes,p_values,fdr,significance
3.702307605825576,-0.08756439779956793,0.02079340239109788,0.045192090813261004,*
5.499703429661681,-0.13909444230773182,0.0053291653302566825,0.017447658716647347,*
4.004394336736684,-0.16644668641726934,0.016071263004967428,0.03734771908975495,*
8.767415317569704,-0.3078371576133838,0.0009330551281720381,0.006086789116045368,**
-7.595136182851445,0.16824527604162132,0.0016121821784304182,0.008234198562522905,**
4.784544553619336,-0.14324075014667081,0.00874639028479103,0.024481072234212257,*
3.6329652030638275,-0.12006840181075829,0.0221017835034796,0.04736041062370466,*
-7.671075787694392,0.3586112109566155,0.0015525983795075297,0.008051471026731616,**
6.237226602167674,-0.11011611455452242,0.003366659182442279,0.012893459301275207,*
9.120947053682317,-0.4666129791509688,0.0008016157957711866,0.005602764886168243,**
8.909237610106963,-0.15781143769805528,0.0008773350779529784,0.005886821962616359,**
22.269120407774583,-0.33360952944975253,2.407260755233516e-05,0.0013313529788410504,**
8.00716021486055,-0.24952198980107632,0.001319399618365227,0.007350596778958099,**
-5.7739158329379,0.496631013422266,0.004467411434590998,0.015560327548981944,*
4.286765815252686,-0.0635011510588348,0.012778874937335406,0.03185458680031435,*
-6.966743764027928,0.1432985008160479,0.0022315917767525163,0.010008152323797917,*
5.669552896431357,-0.23172912244962474,0.004773679729867524,0.016179899212084986,*
6.462732159448749,-0.21758751854001623,0.002952305145473291,0.011852034856878295,*
6.708352667811214,-0.5661977605083808,0.002570048385690461,0.010830031361646621,*
4.055760788848049,-0.8928852602910933,0.015402399995109837,0.03622070262666693,*
4.920489151294509,-0.35701767419865815,0.007926618271270775,0.022911210018641114,*
-6.867137141024361,0.2605980015553344,0.0023551428083298295,0.010325093585953791,*
4.074297573648588,-0.14666585148314493,0.015169283393097319,0.035858940920732565,*
-8.186367252085468,0.539803199897368,0.0012127550035900675,0.0069799405407534815,**
6.76469543008577,-0.28699794919113497,0.0024911284658243704,0.010665223013680239,*
-4.655021062467617,0.07209315469887034,0.009625275662773717,0.026143855885871942,*
8.369259162471625,-0.17715091726785115,0.001114701589434914,0.006657697644899409,**
27.766845375326216,-0.5162226702274468,1.000689003238497e-05,0.0010444798382520106,**
-7.537957358977688,0.21200873658203978,0.0016589192369527114,0.008354112050171758,**
19.68099270264508,-0.42933183683990883,3.9312005277300345e-05,0.0015617449410429236,**
5.271177218530407,-0.37448691833246617,0.006207181190092872,0.019307716936682158,*
5.514504053571839,-0.3645968855488668,0.005277717514213847,0.017360140324623376,*
5.533292766147418,-0.32495444667023676,0.005213279519514724,0.01722060305445329,*
-3.6239861078096673,0.5074487903876868,0.022278299189917052,0.04764668821493293,*
3.739390389026804,-0.17786157008449832,0.02013173416580009,0.04413801393765721,*
-12.402382049745237,0.2972826151588661,0.00024296220244906348,0.003058818985884498,**
-8.656411048686866,0.3401881415893757,0.0009797530670722669,0.0062251532024383575,**
-3.978611544969362,0.19332560360456608,0.016420140245261325,0.03787474196537104,*
10.629576391426466,-0.3464639533637035,0.0004434937048577131,0.004140824059428709,**
6.960732525443356,-0.21105623566826104,0.002238817954517879,0.010017506907509107,*
20.74306482614741,-1.0627343227588701,3.1912468320281896e-05,0.0014706228797255944,**
6.037355638807056,-0.23979306687815605,0.0037951679416743465,0.013927147575228543,*
11.124793391927646,-0.6120715343208518,0.0003714873295675816,0.0037656446448912032,**
7.12392585740724,-0.4471488781365922,0.0020524542282005006,0.009494155694994134,**
